user,userplays,artist,album,song,date
myinhibitions,166,Bladee,Plastic Surgery,Doorman,2023-07-09 05:18:28.448000+00:00
guazyy,6,Bladee,333,Reality Surf,2023-07-09 05:19:15.200000+00:00
1lilshine,11,Yung Lean,Warlord (Deluxe),Pearl Fountain,2023-07-09 05:18:22.597000+00:00
1lilshine,12,Yung Lean,Warlord (Deluxe),Pearl Fountain,2023-07-09 05:18:22.597000+00:00
viplife,55,Bladee,Working on Dying,Under Your Spell,2023-07-09 05:20:28.495000+00:00
viplife,56,Bladee,Working on Dying,Under Your Spell,2023-07-09 05:20:38.279000+00:00
meowcat437,229,Bladee,Crest,5 Star Crest (4 Vattenrum),2023-07-09 05:21:34.456000+00:00
myinhibitions,167,Bladee,Plastic Surgery,Plastic Surgery,2023-07-09 05:21:46.330000+00:00
starchi1d,21,Bladee,The Fool,egobaby,2023-07-09 05:21:49.820000+00:00
daddyjeys,8,Bladee,Working on Dying,Gatekeeper,2023-07-09 05:21:54.197000+00:00
__niko,33,Bladee,Crest,The Flag is Raised,2023-07-09 05:22:00.919000+00:00
viplife,57,Bladee,333,Don't Worry,2023-07-09 05:22:13.956000+00:00
.grieff,46,Bladee,Icedancer,Special Place,2023-07-09 05:23:32.093000+00:00
atom,61,Bladee,Gluee,Deletee (Intro),2023-07-09 05:24:41.393000+00:00
zibellina,8,Bladee,The Fool,I Want It That Way,2023-07-09 05:25:14.785000+00:00
zibellina,9,Bladee,The Fool,I Want It That Way,2023-07-09 05:25:24.668000+00:00
__niko,34,Bladee,Crest,The Flag is Raised,2023-07-09 05:25:30.189000+00:00
atom,62,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
__niko,35,Bladee,Crest,The Flag is Raised,2023-07-09 05:25:30.189000+00:00
atom,63,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
atom,64,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
atom,65,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
__niko,36,Bladee,Crest,The Flag is Raised,2023-07-09 05:25:54.472000+00:00
zibellina,10,Bladee,The Fool,I Want It That Way,2023-07-09 05:25:24.668000+00:00
__niko,37,Bladee,Crest,Girls Just Want to Have Fun,2023-07-09 05:26:32.319000+00:00
atom,66,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
__niko,38,Bladee,Crest,The Flag is Raised,2023-07-09 05:25:54.472000+00:00
__niko,39,Bladee,Crest,Girls Just Want to Have Fun,2023-07-09 05:27:39.028000+00:00
__niko,40,Bladee,Crest,Girls Just Want to Have Fun,2023-07-09 05:27:39.028000+00:00
atom,67,Bladee,Gluee,Deletee (Intro),2023-07-09 05:25:33.048000+00:00
__niko,41,Bladee,AvP,Area 51,2023-07-09 05:28:50.102000+00:00
meowcat437,230,Bladee,Rainbow,Rainbow,2023-07-09 05:30:22.767000+00:00
meowcat437,231,Bladee,Rainbow,Rainbow,2023-07-09 05:30:32.419000+00:00
__niko,42,Bladee,Red Light,Westfield,2023-07-09 05:32:12.597000+00:00
viplife,58,Bladee,Icedancer,Anything,2023-07-09 05:32:26.075000+00:00
meowcat437,232,Bladee,The Fool,egobaby,2023-07-09 05:33:51.722000+00:00
locsnow,35,Bladee,Spiderr,I AM SLOWLY BUT SURELY LOSING HOPE,2023-07-09 05:34:04.991000+00:00
atom,68,Bladee,Eversince,Missing Person,2023-07-09 05:34:21.210000+00:00
gatecoded,40,Bladee,rip bladee,Psycho,2023-07-09 05:34:59.738000+00:00
viplife,59,Bladee,Gotham City,Gotham City,2023-07-09 05:35:04.302000+00:00
viplife,60,Bladee,Gotham City,Gotham City,2023-07-09 05:35:14.124000+00:00
atom,69,Bladee,Eversince,Missing Person,2023-07-09 05:34:21.210000+00:00
meowcat437,233,Bladee,Icedancer,Close,2023-07-09 05:36:11.081000+00:00
hexicalbulldog,1,Bladee,rip bladee,Butterfly,2023-07-09 05:36:34.638000+00:00
iseeyourface,25,Ecco2k,Trash Island,Western Union,2023-07-09 05:37:16.992000+00:00
overahul001,41,Bladee,Dragonfly,Dragonfly,2023-07-09 05:38:08.543000+00:00
__niko,43,Bladee,The Fool,Thee 9 Is Up,2023-07-09 05:38:13.917000+00:00
azusagawakaede,8,Bladee,Plastic Surgery,Plastic Surgery,2023-07-09 05:38:21.239000+00:00
whoami391,27,Bladee,Gluee,Ebay,2023-07-09 05:39:01.359000+00:00
locsnow,36,Bladee,Red Light,Westfield,2023-07-09 05:39:18.833000+00:00
viplife,61,Bladee,Sunset in Silver City,I.E.E.,2023-07-09 05:39:33.614000+00:00
meowcat437,234,Bladee,Subaru,subaru,2023-07-09 05:39:33.812000+00:00
meowcat437,235,Bladee,Subaru,subaru,2023-07-09 05:39:43.638000+00:00
seraphim,3,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 05:40:01.964000+00:00
mikel,3,Bladee,Icedancer,Topman,2023-07-09 05:40:23.505000+00:00
mikel,4,Bladee,Icedancer,Topman,2023-07-09 05:40:25.914000+00:00
__niko,44,Bladee,The Fool,I Want It That Way,2023-07-09 05:41:04.872000+00:00
azusagawakaede,9,Bladee,The Fool,egobaby,2023-07-09 05:41:21.285000+00:00
__niko,45,Varg²™,SIREN CALL,FELL,2023-07-09 05:41:31.219000+00:00
__niko,46,Bladee,The Fool,The Fool Intro,2023-07-09 05:41:32.004000+00:00
seraphim,4,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 05:41:45.814000+00:00
whoami391,28,Bladee,The Fool,egobaby,2023-07-09 05:41:48.546000+00:00
whoami391,29,Bladee,The Fool,egobaby,2023-07-09 05:41:58.258000+00:00
viplife,62,Bladee,Icedancer,Linkdin,2023-07-09 05:42:04.836000+00:00
seraphim,5,Bladee,Icedancer,Frosty the Snowman,2023-07-09 05:42:27.763000+00:00
meowcat437,236,Bladee,EXETER,OPEN SYMBOLS (PLAY) BE IN YOUR MIND,2023-07-09 05:42:31.290000+00:00
1lilshine,13,Bladee,Eversince,Missing Person,2023-07-09 05:43:14.183000+00:00
1lilshine,14,Bladee,Eversince,Missing Person,2023-07-09 05:43:24.171000+00:00
famedv,30,Bladee,Good Luck,Rainbow,2023-07-09 05:43:29.666000+00:00
seraphim,6,Bladee,Icedancer,Frosty the Snowman,2023-07-09 05:43:37.635000+00:00
whoami391,30,Bladee,Eversince,Wrist Cry,2023-07-09 05:44:07.965000+00:00
azusagawakaede,10,Bladee,The Fool,egobaby,2023-07-09 05:44:26.380000+00:00
atom,70,Bladee,EXETER,MERRY-GO-ROUND,2023-07-09 05:45:45.349000+00:00
viplife,63,Bladee,AvP,Area 51,2023-07-09 05:46:30.402000+00:00
meowcat437,237,Bladee,Vanilla Sky,Birdbath,2023-07-09 05:46:38.581000+00:00
viplife,64,Bladee,AvP,Area 51,2023-07-09 05:46:40.130000+00:00
famedv,31,Bladee,Good Luck,Into One,2023-07-09 05:46:57.325000+00:00
overahul001,42,Bladee,Dragonfly,Dragonfly,2023-07-09 05:47:00.788000+00:00
famedv,32,Bladee,Good Luck,Into One,2023-07-09 05:47:07.019000+00:00
f7p,371,Bladee,Red Light,1D,2023-07-09 05:47:43.898000+00:00
overahul001,43,Bladee,Into Dust,Into Dust,2023-07-09 05:48:26.676000+00:00
overahul001,44,Bladee,Into Dust,Into Dust,2023-07-09 05:48:36.066000+00:00
__niko,47,Bladee,333,Oh Well,2023-07-09 05:48:45.088000+00:00
__niko,48,Bladee,333,Oh Well,2023-07-09 05:48:45.743000+00:00
whoami391,31,Bladee,The Fool,Let's Ride,2023-07-09 05:49:31.623000+00:00
f7p,372,Thaiboy Digital,Back 2 Life,The Kingdom,2023-07-09 05:50:19.144000+00:00
overahul001,45,Bladee,Who Goes There,Who Goes There,2023-07-09 05:50:48.370000+00:00
__niko,49,Bladee,The Fool,Trendy,2023-07-09 05:50:48.714000+00:00
thesoullessginger,22,Bladee,Working on Dying,Lordship,2023-07-09 05:51:03.173000+00:00
overahul001,46,Bladee,Gotham City,Gotham City,2023-07-09 05:53:58.051000+00:00
meowcat437,238,Bladee,333,Don't Worry,2023-07-09 05:54:13.811000+00:00
f7p,373,Varg²™,Lonestar Pandemonium,DNA PLAY,2023-07-09 05:54:29.945000+00:00
overahul001,47,Bladee,Red Velvet,Red Velvet,2023-07-09 05:56:54.496000+00:00
poospr,11,Bladee,333,Hero of My Story 3style3,2023-07-09 05:57:43.789000+00:00
f7p,374,Woesum,Blue Summer,Violet Gold,2023-07-09 05:58:16.727000+00:00
__niko,50,Bladee,Crest,Girls Just Want to Have Fun,2023-07-09 05:58:50.105000+00:00
overahul001,48,Bladee,Trash Star,Trash Star,2023-07-09 05:59:45.266000+00:00
overahul001,49,Bladee,Trash Star,Trash Star,2023-07-09 05:59:54.584000+00:00
f7p,375,Yung Lean,Stardust,SummerTime Blood,2023-07-09 06:00:32.709000+00:00
viplife,65,Bladee,333,It Girl,2023-07-09 06:01:02.369000+00:00
viplife,66,Bladee,333,It Girl,2023-07-09 06:01:11.977000+00:00
overahul001,50,Bladee,Apple,Apple,2023-07-09 06:01:57.962000+00:00
egorsosetjui,371,Bladee,333,Reality Surf,2023-07-09 06:03:04.178000+00:00
meowcat437,239,Bladee,Destroy Me,Destroy Me,2023-07-09 06:03:14.237000+00:00
f7p,376,Bladee,Red Light,Obedient,2023-07-09 06:03:28.762000+00:00
egorsosetjui,372,Bladee,EXETER,IMAGINARY,2023-07-09 06:03:57.316000+00:00
egorsosetjui,373,Bladee,Working on Dying,Redlight Moments,2023-07-09 06:03:58.240000+00:00
egorsosetjui,374,Bladee,EXETER,IMAGINARY,2023-07-09 06:04:02.090000+00:00
egorsosetjui,375,Bladee,333,Reality Surf,2023-07-09 06:04:02.438000+00:00
egorsosetjui,376,Bladee,Icedancer,Jaws,2023-07-09 06:04:03.177000+00:00
egorsosetjui,377,Bladee,Gluee,Ebay,2023-07-09 06:04:17.316000+00:00
f7p,377,Bladee,Red Light,Obedient,2023-07-09 06:03:28.762000+00:00
artemiae,9,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:04:24.594000+00:00
egorsosetjui,378,Bladee,Gluee,Ebay,2023-07-09 06:04:39.090000+00:00
blackunai,2,Bladee,333,Hero of My Story 3style3,2023-07-09 06:04:45.550000+00:00
blackunai,3,Bladee,333,Hero of My Story 3style3,2023-07-09 06:04:45.550000+00:00
artemiae,10,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:05:03.508000+00:00
egorsosetjui,379,Bladee,Gluee,Ebay,2023-07-09 06:06:09.716000+00:00
f7p,378,Thaiboy Digital,Trash Island,30th Floor,2023-07-09 06:06:21.552000+00:00
arealrat,2,Bladee,333,Reality Surf,2023-07-09 06:06:27.520000+00:00
arealrat,3,Bladee,333,Reality Surf,2023-07-09 06:06:37.469000+00:00
locsnow,37,Bladee,D&G,Scarecrows,2023-07-09 06:06:56.865000+00:00
arealrat,4,Bladee,333,Reality Surf,2023-07-09 06:07:46.296000+00:00
meowcat437,240,Bladee,333,It Girl,2023-07-09 06:09:15.299000+00:00
meowcat437,241,Bladee,Red Light,Obedient,2023-07-09 06:11:31.264000+00:00
yvespixie,2,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:11:55.676000+00:00
snoesi,24,Bladee,Trash Star,Trash Star,2023-07-09 06:12:43.083000+00:00
snoesi,25,Bladee,Trash Star,Trash Star,2023-07-09 06:12:43.083000+00:00
jkingisdrained,33,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:13:47.664000+00:00
snoesi,26,Bladee,Trash Star,Trash Star,2023-07-09 06:12:43.083000+00:00
snoesi,27,Bladee,Trash Star,Trash Star,2023-07-09 06:12:43.083000+00:00
meowcat437,242,Bladee,Gluee,Shadowface,2023-07-09 06:14:31.306000+00:00
f7p,379,Woesum,Blue Summer,Exceler,2023-07-09 06:15:15.480000+00:00
gorangorangoran,2,Yung Lean,Frost God,Hennessy & Sailor Moon,2023-07-09 06:15:24.232000+00:00
.cartiergod,6,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:15:29.266000+00:00
.cartiergod,7,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:15:38.069000+00:00
jkingisdrained,34,Bladee,Icedancer,Waster,2023-07-09 06:16:01.024000+00:00
egorsosetjui,380,Bladee,Gluee,Ebay,2023-07-09 06:16:20.280000+00:00
azusagawakaede,11,Bladee,Working on Dying,Gatekeeper,2023-07-09 06:16:26.114000+00:00
__niko,51,Bladee,Red Velvet,Red Velvet,2023-07-09 06:16:59.321000+00:00
famedv,33,Bladee,Good Luck,Into One,2023-07-09 06:17:03.178000+00:00
kazperr,71,Bladee,Red Light,Obedient,2023-07-09 06:17:36.759000+00:00
blkz,1,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:17:47.546000+00:00
blkz,2,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:17:49.849000+00:00
f7p,380,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
__niko,52,Bladee,Eversince,Lovenote,2023-07-09 06:18:06.694000+00:00
overahul001,51,Bladee,Dragonfly,Dragonfly,2023-07-09 06:18:32.567000+00:00
f7p,381,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
f7p,382,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
f7p,383,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
f7p,384,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
f7p,385,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
fucblonded,15,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:19:11.858000+00:00
viplife,67,Bladee,AvP,Winter,2023-07-09 06:19:14.509000+00:00
guazyy,7,Bladee,Spiderr,ITS OK TO NOT BE OK,2023-07-09 06:19:18.531000+00:00
viplife,68,Bladee,AvP,Winter,2023-07-09 06:19:23.715000+00:00
blkz,3,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:17:49.849000+00:00
guazyy,8,Bladee,Spiderr,ITS OK TO NOT BE OK,2023-07-09 06:20:23.702000+00:00
.cartiergod,8,Bladee,The Fool,Hotel Breakfast,2023-07-09 06:20:34.065000+00:00
.cartiergod,9,Bladee,Red Light,Decay,2023-07-09 06:20:34.839000+00:00
overahul001,52,Bladee,Into Dust,Into Dust,2023-07-09 06:20:54.897000+00:00
__niko,53,Bladee,Eversince,Lovenote,2023-07-09 06:21:00.318000+00:00
f7p,386,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
fucblonded,16,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:21:13.285000+00:00
jkingisdrained,35,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:21:20.045000+00:00
f7p,387,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
f7p,388,Varg²™,Evanescence (a Love Letter),Perfect Violation,2023-07-09 06:18:02.287000+00:00
jkingisdrained,36,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:21:30+00:00
mechatik,50,Bladee,Working on Dying,Best Buy,2023-07-09 06:21:31.717000+00:00
fucblonded,17,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:21:57.670000+00:00
f7p,389,Bladee,Working on Dying,Under Your Spell,2023-07-09 06:21:57.904000+00:00
egorsosetjui,381,Bladee,Gluee,Ebay,2023-07-09 06:22:28.537000+00:00
egorsosetjui,382,Bladee,Gluee,Ebay,2023-07-09 06:22:30.312000+00:00
egorsosetjui,383,Bladee,Gluee,Ebay,2023-07-09 06:22:33.247000+00:00
mechatik,51,Bladee,Red Light,Steve Jobs,2023-07-09 06:23:08.534000+00:00
f7p,390,Bladee,Working on Dying,Under Your Spell,2023-07-09 06:21:57.904000+00:00
overahul001,53,Bladee,Who Goes There,Who Goes There,2023-07-09 06:23:18.094000+00:00
egorsosetjui,384,Bladee,Gluee,Ebay,2023-07-09 06:23:23.573000+00:00
jkingisdrained,37,Bladee,333,Mean Girls,2023-07-09 06:23:28.367000+00:00
f7p,391,Bladee,Working on Dying,Under Your Spell,2023-07-09 06:21:57.904000+00:00
f7p,392,Bladee,Working on Dying,Under Your Spell,2023-07-09 06:21:57.904000+00:00
f7p,393,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:23:37.105000+00:00
jkingisdrained,38,Bladee,333,Mean Girls,2023-07-09 06:23:38.216000+00:00
__niko,54,Bladee,Good Luck,Into One,2023-07-09 06:23:41.667000+00:00
fucblonded,18,Bladee,Icedancer,Be Nice 2 Me,2023-07-09 06:23:59.241000+00:00
f7p,394,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:23:37.105000+00:00
1lilshine,15,Yung Lean,Warlord,Highway Patrol,2023-07-09 06:24:19.669000+00:00
1lilshine,16,Yung Lean,Warlord,Highway Patrol,2023-07-09 06:24:19.669000+00:00
f7p,395,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:23:37.105000+00:00
f7p,396,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:23:37.105000+00:00
f7p,397,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:23:37.105000+00:00
kazperr,72,Bladee,Plastic Surgery,Doorman,2023-07-09 06:25:22.289000+00:00
azusagawakaede,12,Bladee,The Fool,Thee 9 Is Up,2023-07-09 06:25:34.307000+00:00
kazperr,73,Bladee,Plastic Surgery,Doorman,2023-07-09 06:25:22.289000+00:00
jkingisdrained,39,Bladee,EXETER,LOVESTORY,2023-07-09 06:25:55.509000+00:00
jkingisdrained,40,Bladee,EXETER,LOVESTORY,2023-07-09 06:26:05.340000+00:00
snoesi,28,Bladee,The Fool,egobaby,2023-07-09 06:26:21.045000+00:00
meowcat437,243,Bladee,Trash Island,Acid Rain,2023-07-09 06:26:25.118000+00:00
overahul001,54,Bladee,Gotham City,Gotham City,2023-07-09 06:26:27.723000+00:00
azusagawakaede,13,Bladee,The Fool,Thee 9 Is Up,2023-07-09 06:25:34.307000+00:00
azusagawakaede,14,Bladee,The Fool,Thee 9 Is Up,2023-07-09 06:27:18.980000+00:00
egorsosetjui,385,Bladee,Gluee,Ebay,2023-07-09 06:28:02.855000+00:00
egorsosetjui,386,Bladee,EXETER,LOVESTORY,2023-07-09 06:28:07.201000+00:00
egorsosetjui,387,Bladee,333,Swan Lake,2023-07-09 06:28:11.511000+00:00
snoesi,29,Bladee,The Fool,egobaby,2023-07-09 06:26:21.045000+00:00
azusagawakaede,15,Bladee,The Fool,Thee 9 Is Up,2023-07-09 06:25:34.307000+00:00
azusagawakaede,16,Bladee,The Fool,Thee 9 Is Up,2023-07-09 06:28:26.997000+00:00
overahul001,55,Bladee,Red Velvet,Red Velvet,2023-07-09 06:29:24.049000+00:00
thesoullessginger,23,Bladee,Working on Dying,Lordship,2023-07-09 06:30:18.219000+00:00
cybergoth.,1,Bladee,Icedancer,Side by Side,2023-07-09 06:30:28.578000+00:00
__niko,55,Ecco2k,Trash Island,Western Union,2023-07-09 06:30:59.688000+00:00
__niko,56,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:31:29.625000+00:00
overahul001,56,Bladee,Trash Star,Trash Star,2023-07-09 06:32:14.460000+00:00
f7p,398,Varg²™,SHINIE,SHINIE,2023-07-09 06:32:25.765000+00:00
cybergoth.,2,Ecco2k,Trash Island,Western Union,2023-07-09 06:32:47.214000+00:00
viplife,69,Bladee,Gluee,Shadowface,2023-07-09 06:33:07.735000+00:00
thesoullessginger,24,Bladee,333,Reality Surf,2023-07-09 06:33:12.348000+00:00
thesoullessginger,25,Bladee,Red Light,Obedient,2023-07-09 06:33:13.864000+00:00
whoami391,32,Thaiboy Digital,Legendary Member,Legendary Member,2023-07-09 06:33:14.303000+00:00
thesoullessginger,26,Bladee,D&G,Botox Lips,2023-07-09 06:33:17.274000+00:00
viplife,70,Bladee,Gluee,Shadowface,2023-07-09 06:33:17.575000+00:00
